,_id,inference_images,input_images,reasons,defect_list,status,time_stamp,model_selected,master_object_id,remark,flagged
271,62f260620450392b9e372af3,"['http://127.0.0.1:3306/images/62f260550450392b9e372ad7.jpg', 'http://127.0.0.1:3306/images/62f260560450392b9e372ad9.jpg', 'http://127.0.0.1:3306/images/62f260560450392b9e372adb.jpg', 'http://127.0.0.1:3306/images/62f260570450392b9e372add.jpg', 'http://127.0.0.1:3306/images/62f260580450392b9e372adf.jpg', 'http://127.0.0.1:3306/images/62f260580450392b9e372ae1.jpg', 'http://127.0.0.1:3306/images/62f260590450392b9e372ae3.jpg', 'http://127.0.0.1:3306/images/62f2605a0450392b9e372ae5.jpg', 'http://127.0.0.1:3306/images/62f2605a0450392b9e372ae7.jpg', 'http://127.0.0.1:3306/images/62f2605b0450392b9e372ae9.jpg', 'http://127.0.0.1:3306/images/62f2605f0450392b9e372aeb.jpg', 'http://127.0.0.1:3306/images/62f260600450392b9e372aed.jpg', 'http://127.0.0.1:3306/images/62f260610450392b9e372aef.jpg', 'http://127.0.0.1:3306/images/62f260620450392b9e372af1.jpg']","['http://127.0.0.1:3306/images/input_image_62f260550450392b9e372ad7.jpg', 'http://127.0.0.1:3306/images/input_image_62f260560450392b9e372ad9.jpg', 'http://127.0.0.1:3306/images/input_image_62f260560450392b9e372adb.jpg', 'http://127.0.0.1:3306/images/input_image_62f260570450392b9e372add.jpg', 'http://127.0.0.1:3306/images/input_image_62f260580450392b9e372adf.jpg', 'http://127.0.0.1:3306/images/input_image_62f260580450392b9e372ae1.jpg', 'http://127.0.0.1:3306/images/input_image_62f260590450392b9e372ae3.jpg', 'http://127.0.0.1:3306/images/input_image_62f2605a0450392b9e372ae5.jpg', 'http://127.0.0.1:3306/images/input_image_62f2605a0450392b9e372ae7.jpg', 'http://127.0.0.1:3306/images/input_image_62f2605b0450392b9e372ae9.jpg', 'http://127.0.0.1:3306/images/input_image_62f2605f0450392b9e372aeb.jpg', 'http://127.0.0.1:3306/images/input_image_62f260600450392b9e372aed.jpg', 'http://127.0.0.1:3306/images/input_image_62f260610450392b9e372aef.jpg', 'http://127.0.0.1:3306/images/input_image_62f260620450392b9e372af1.jpg']",{'dent': 1},['3'],Rejected,8/9/2022 18:55,scania,62f2540d0450392b9e371e60,,
272,62f2607e0450392b9e372b10,"['http://127.0.0.1:3306/images/62f260710450392b9e372af4.jpg', 'http://127.0.0.1:3306/images/62f260720450392b9e372af6.jpg', 'http://127.0.0.1:3306/images/62f260720450392b9e372af8.jpg', 'http://127.0.0.1:3306/images/62f260730450392b9e372afa.jpg', 'http://127.0.0.1:3306/images/62f260740450392b9e372afc.jpg', 'http://127.0.0.1:3306/images/62f260740450392b9e372afe.jpg', 'http://127.0.0.1:3306/images/62f260750450392b9e372b00.jpg', 'http://127.0.0.1:3306/images/62f260760450392b9e372b02.jpg', 'http://127.0.0.1:3306/images/62f260760450392b9e372b04.jpg', 'http://127.0.0.1:3306/images/62f260770450392b9e372b06.jpg', 'http://127.0.0.1:3306/images/62f2607a0450392b9e372b08.jpg', 'http://127.0.0.1:3306/images/62f2607c0450392b9e372b0a.jpg', 'http://127.0.0.1:3306/images/62f2607d0450392b9e372b0c.jpg', 'http://127.0.0.1:3306/images/62f2607e0450392b9e372b0e.jpg']","['http://127.0.0.1:3306/images/input_image_62f260710450392b9e372af4.jpg', 'http://127.0.0.1:3306/images/input_image_62f260720450392b9e372af6.jpg', 'http://127.0.0.1:3306/images/input_image_62f260720450392b9e372af8.jpg', 'http://127.0.0.1:3306/images/input_image_62f260730450392b9e372afa.jpg', 'http://127.0.0.1:3306/images/input_image_62f260740450392b9e372afc.jpg', 'http://127.0.0.1:3306/images/input_image_62f260740450392b9e372afe.jpg', 'http://127.0.0.1:3306/images/input_image_62f260750450392b9e372b00.jpg', 'http://127.0.0.1:3306/images/input_image_62f260760450392b9e372b02.jpg', 'http://127.0.0.1:3306/images/input_image_62f260760450392b9e372b04.jpg', 'http://127.0.0.1:3306/images/input_image_62f260770450392b9e372b06.jpg', 'http://127.0.0.1:3306/images/input_image_62f2607a0450392b9e372b08.jpg', 'http://127.0.0.1:3306/images/input_image_62f2607c0450392b9e372b0a.jpg', 'http://127.0.0.1:3306/images/input_image_62f2607d0450392b9e372b0c.jpg', 'http://127.0.0.1:3306/images/input_image_62f2607e0450392b9e372b0e.jpg']",{'dent': 1},['3'],Rejected,8/9/2022 18:56,scania,62f2540d0450392b9e371e60,,
273,62f260ef0450392b9e372b84,"['http://127.0.0.1:3306/images/62f260e10450392b9e372b68.jpg', 'http://127.0.0.1:3306/images/62f260e20450392b9e372b6a.jpg', 'http://127.0.0.1:3306/images/62f260e30450392b9e372b6c.jpg', 'http://127.0.0.1:3306/images/62f260e30450392b9e372b6e.jpg', 'http://127.0.0.1:3306/images/62f260e40450392b9e372b70.jpg', 'http://127.0.0.1:3306/images/62f260e50450392b9e372b72.jpg', 'http://127.0.0.1:3306/images/62f260e50450392b9e372b74.jpg', 'http://127.0.0.1:3306/images/62f260e60450392b9e372b76.jpg', 'http://127.0.0.1:3306/images/62f260e70450392b9e372b78.jpg', 'http://127.0.0.1:3306/images/62f260e70450392b9e372b7a.jpg', 'http://127.0.0.1:3306/images/62f260eb0450392b9e372b7c.jpg', 'http://127.0.0.1:3306/images/62f260ec0450392b9e372b7e.jpg', 'http://127.0.0.1:3306/images/62f260ed0450392b9e372b80.jpg', 'http://127.0.0.1:3306/images/62f260ef0450392b9e372b82.jpg']","['http://127.0.0.1:3306/images/input_image_62f260e10450392b9e372b68.jpg', 'http://127.0.0.1:3306/images/input_image_62f260e20450392b9e372b6a.jpg', 'http://127.0.0.1:3306/images/input_image_62f260e30450392b9e372b6c.jpg', 'http://127.0.0.1:3306/images/input_image_62f260e30450392b9e372b6e.jpg', 'http://127.0.0.1:3306/images/input_image_62f260e40450392b9e372b70.jpg', 'http://127.0.0.1:3306/images/input_image_62f260e50450392b9e372b72.jpg', 'http://127.0.0.1:3306/images/input_image_62f260e50450392b9e372b74.jpg', 'http://127.0.0.1:3306/images/input_image_62f260e60450392b9e372b76.jpg', 'http://127.0.0.1:3306/images/input_image_62f260e70450392b9e372b78.jpg', 'http://127.0.0.1:3306/images/input_image_62f260e70450392b9e372b7a.jpg', 'http://127.0.0.1:3306/images/input_image_62f260eb0450392b9e372b7c.jpg', 'http://127.0.0.1:3306/images/input_image_62f260ec0450392b9e372b7e.jpg', 'http://127.0.0.1:3306/images/input_image_62f260ed0450392b9e372b80.jpg', 'http://127.0.0.1:3306/images/input_image_62f260ef0450392b9e372b82.jpg']",{'dent': 1},['8'],Rejected,8/9/2022 18:58,scania,62f2540d0450392b9e371e60,,
274,62f2610b0450392b9e372ba1,"['http://127.0.0.1:3306/images/62f260fe0450392b9e372b85.jpg', 'http://127.0.0.1:3306/images/62f260ff0450392b9e372b87.jpg', 'http://127.0.0.1:3306/images/62f260ff0450392b9e372b89.jpg', 'http://127.0.0.1:3306/images/62f261000450392b9e372b8b.jpg', 'http://127.0.0.1:3306/images/62f261000450392b9e372b8d.jpg', 'http://127.0.0.1:3306/images/62f261010450392b9e372b8f.jpg', 'http://127.0.0.1:3306/images/62f261020450392b9e372b91.jpg', 'http://127.0.0.1:3306/images/62f261020450392b9e372b93.jpg', 'http://127.0.0.1:3306/images/62f261030450392b9e372b95.jpg', 'http://127.0.0.1:3306/images/62f261040450392b9e372b97.jpg', 'http://127.0.0.1:3306/images/62f261070450392b9e372b99.jpg', 'http://127.0.0.1:3306/images/62f261090450392b9e372b9b.jpg', 'http://127.0.0.1:3306/images/62f2610a0450392b9e372b9d.jpg', 'http://127.0.0.1:3306/images/62f2610b0450392b9e372b9f.jpg']","['http://127.0.0.1:3306/images/input_image_62f260fe0450392b9e372b85.jpg', 'http://127.0.0.1:3306/images/input_image_62f260ff0450392b9e372b87.jpg', 'http://127.0.0.1:3306/images/input_image_62f260ff0450392b9e372b89.jpg', 'http://127.0.0.1:3306/images/input_image_62f261000450392b9e372b8b.jpg', 'http://127.0.0.1:3306/images/input_image_62f261000450392b9e372b8d.jpg', 'http://127.0.0.1:3306/images/input_image_62f261010450392b9e372b8f.jpg', 'http://127.0.0.1:3306/images/input_image_62f261020450392b9e372b91.jpg', 'http://127.0.0.1:3306/images/input_image_62f261020450392b9e372b93.jpg', 'http://127.0.0.1:3306/images/input_image_62f261030450392b9e372b95.jpg', 'http://127.0.0.1:3306/images/input_image_62f261040450392b9e372b97.jpg', 'http://127.0.0.1:3306/images/input_image_62f261070450392b9e372b99.jpg', 'http://127.0.0.1:3306/images/input_image_62f261090450392b9e372b9b.jpg', 'http://127.0.0.1:3306/images/input_image_62f2610a0450392b9e372b9d.jpg', 'http://127.0.0.1:3306/images/input_image_62f2610b0450392b9e372b9f.jpg']",{'dent': 2},['3'],Rejected,8/9/2022 18:58,scania,62f2540d0450392b9e371e60,,
275,62f2619a0450392b9e372c32,"['http://127.0.0.1:3306/images/62f2618d0450392b9e372c16.jpg', 'http://127.0.0.1:3306/images/62f2618d0450392b9e372c18.jpg', 'http://127.0.0.1:3306/images/62f2618e0450392b9e372c1a.jpg', 'http://127.0.0.1:3306/images/62f2618f0450392b9e372c1c.jpg', 'http://127.0.0.1:3306/images/62f2618f0450392b9e372c1e.jpg', 'http://127.0.0.1:3306/images/62f261900450392b9e372c20.jpg', 'http://127.0.0.1:3306/images/62f261910450392b9e372c22.jpg', 'http://127.0.0.1:3306/images/62f261910450392b9e372c24.jpg', 'http://127.0.0.1:3306/images/62f261920450392b9e372c26.jpg', 'http://127.0.0.1:3306/images/62f261930450392b9e372c28.jpg', 'http://127.0.0.1:3306/images/62f261960450392b9e372c2a.jpg', 'http://127.0.0.1:3306/images/62f261970450392b9e372c2c.jpg', 'http://127.0.0.1:3306/images/62f261990450392b9e372c2e.jpg', 'http://127.0.0.1:3306/images/62f2619a0450392b9e372c30.jpg']","['http://127.0.0.1:3306/images/input_image_62f2618d0450392b9e372c16.jpg', 'http://127.0.0.1:3306/images/input_image_62f2618d0450392b9e372c18.jpg', 'http://127.0.0.1:3306/images/input_image_62f2618e0450392b9e372c1a.jpg', 'http://127.0.0.1:3306/images/input_image_62f2618f0450392b9e372c1c.jpg', 'http://127.0.0.1:3306/images/input_image_62f2618f0450392b9e372c1e.jpg', 'http://127.0.0.1:3306/images/input_image_62f261900450392b9e372c20.jpg', 'http://127.0.0.1:3306/images/input_image_62f261910450392b9e372c22.jpg', 'http://127.0.0.1:3306/images/input_image_62f261910450392b9e372c24.jpg', 'http://127.0.0.1:3306/images/input_image_62f261920450392b9e372c26.jpg', 'http://127.0.0.1:3306/images/input_image_62f261930450392b9e372c28.jpg', 'http://127.0.0.1:3306/images/input_image_62f261960450392b9e372c2a.jpg', 'http://127.0.0.1:3306/images/input_image_62f261970450392b9e372c2c.jpg', 'http://127.0.0.1:3306/images/input_image_62f261990450392b9e372c2e.jpg', 'http://127.0.0.1:3306/images/input_image_62f2619a0450392b9e372c30.jpg']",{'dent': 1},['8'],Rejected,8/9/2022 19:01,scania,62f2540d0450392b9e371e60,,
276,62f261b60450392b9e372c4f,"['http://127.0.0.1:3306/images/62f261a90450392b9e372c33.jpg', 'http://127.0.0.1:3306/images/62f261a90450392b9e372c35.jpg', 'http://127.0.0.1:3306/images/62f261aa0450392b9e372c37.jpg', 'http://127.0.0.1:3306/images/62f261aa0450392b9e372c39.jpg', 'http://127.0.0.1:3306/images/62f261ab0450392b9e372c3b.jpg', 'http://127.0.0.1:3306/images/62f261ac0450392b9e372c3d.jpg', 'http://127.0.0.1:3306/images/62f261ad0450392b9e372c3f.jpg', 'http://127.0.0.1:3306/images/62f261ad0450392b9e372c41.jpg', 'http://127.0.0.1:3306/images/62f261ae0450392b9e372c43.jpg', 'http://127.0.0.1:3306/images/62f261ae0450392b9e372c45.jpg', 'http://127.0.0.1:3306/images/62f261b20450392b9e372c47.jpg', 'http://127.0.0.1:3306/images/62f261b30450392b9e372c49.jpg', 'http://127.0.0.1:3306/images/62f261b40450392b9e372c4b.jpg', 'http://127.0.0.1:3306/images/62f261b60450392b9e372c4d.jpg']","['http://127.0.0.1:3306/images/input_image_62f261a90450392b9e372c33.jpg', 'http://127.0.0.1:3306/images/input_image_62f261a90450392b9e372c35.jpg', 'http://127.0.0.1:3306/images/input_image_62f261aa0450392b9e372c37.jpg', 'http://127.0.0.1:3306/images/input_image_62f261aa0450392b9e372c39.jpg', 'http://127.0.0.1:3306/images/input_image_62f261ab0450392b9e372c3b.jpg', 'http://127.0.0.1:3306/images/input_image_62f261ac0450392b9e372c3d.jpg', 'http://127.0.0.1:3306/images/input_image_62f261ad0450392b9e372c3f.jpg', 'http://127.0.0.1:3306/images/input_image_62f261ad0450392b9e372c41.jpg', 'http://127.0.0.1:3306/images/input_image_62f261ae0450392b9e372c43.jpg', 'http://127.0.0.1:3306/images/input_image_62f261ae0450392b9e372c45.jpg', 'http://127.0.0.1:3306/images/input_image_62f261b20450392b9e372c47.jpg', 'http://127.0.0.1:3306/images/input_image_62f261b30450392b9e372c49.jpg', 'http://127.0.0.1:3306/images/input_image_62f261b40450392b9e372c4b.jpg', 'http://127.0.0.1:3306/images/input_image_62f261b60450392b9e372c4d.jpg']",{'dent': 1},['8'],Rejected,8/9/2022 19:01,scania,62f2540d0450392b9e371e60,,
277,62f262420450392b9e372ce0,"['http://127.0.0.1:3306/images/62f262350450392b9e372cc4.jpg', 'http://127.0.0.1:3306/images/62f262350450392b9e372cc6.jpg', 'http://127.0.0.1:3306/images/62f262360450392b9e372cc8.jpg', 'http://127.0.0.1:3306/images/62f262370450392b9e372cca.jpg', 'http://127.0.0.1:3306/images/62f262370450392b9e372ccc.jpg', 'http://127.0.0.1:3306/images/62f262380450392b9e372cce.jpg', 'http://127.0.0.1:3306/images/62f262390450392b9e372cd0.jpg', 'http://127.0.0.1:3306/images/62f262390450392b9e372cd2.jpg', 'http://127.0.0.1:3306/images/62f2623a0450392b9e372cd4.jpg', 'http://127.0.0.1:3306/images/62f2623b0450392b9e372cd6.jpg', 'http://127.0.0.1:3306/images/62f2623e0450392b9e372cd8.jpg', 'http://127.0.0.1:3306/images/62f262400450392b9e372cda.jpg', 'http://127.0.0.1:3306/images/62f262410450392b9e372cdc.jpg', 'http://127.0.0.1:3306/images/62f262420450392b9e372cde.jpg']","['http://127.0.0.1:3306/images/input_image_62f262350450392b9e372cc4.jpg', 'http://127.0.0.1:3306/images/input_image_62f262350450392b9e372cc6.jpg', 'http://127.0.0.1:3306/images/input_image_62f262360450392b9e372cc8.jpg', 'http://127.0.0.1:3306/images/input_image_62f262370450392b9e372cca.jpg', 'http://127.0.0.1:3306/images/input_image_62f262370450392b9e372ccc.jpg', 'http://127.0.0.1:3306/images/input_image_62f262380450392b9e372cce.jpg', 'http://127.0.0.1:3306/images/input_image_62f262390450392b9e372cd0.jpg', 'http://127.0.0.1:3306/images/input_image_62f262390450392b9e372cd2.jpg', 'http://127.0.0.1:3306/images/input_image_62f2623a0450392b9e372cd4.jpg', 'http://127.0.0.1:3306/images/input_image_62f2623b0450392b9e372cd6.jpg', 'http://127.0.0.1:3306/images/input_image_62f2623e0450392b9e372cd8.jpg', 'http://127.0.0.1:3306/images/input_image_62f262400450392b9e372cda.jpg', 'http://127.0.0.1:3306/images/input_image_62f262410450392b9e372cdc.jpg', 'http://127.0.0.1:3306/images/input_image_62f262420450392b9e372cde.jpg']",{'chamfer_absence': 1},['9'],Rejected,8/9/2022 19:03,scania,62f2540d0450392b9e371e60,,
278,62f262960450392b9e372d37,"['http://127.0.0.1:3306/images/62f262890450392b9e372d1b.jpg', 'http://127.0.0.1:3306/images/62f262890450392b9e372d1d.jpg', 'http://127.0.0.1:3306/images/62f2628a0450392b9e372d1f.jpg', 'http://127.0.0.1:3306/images/62f2628b0450392b9e372d21.jpg', 'http://127.0.0.1:3306/images/62f2628b0450392b9e372d23.jpg', 'http://127.0.0.1:3306/images/62f2628c0450392b9e372d25.jpg', 'http://127.0.0.1:3306/images/62f2628d0450392b9e372d27.jpg', 'http://127.0.0.1:3306/images/62f2628d0450392b9e372d29.jpg', 'http://127.0.0.1:3306/images/62f2628e0450392b9e372d2b.jpg', 'http://127.0.0.1:3306/images/62f2628f0450392b9e372d2d.jpg', 'http://127.0.0.1:3306/images/62f262920450392b9e372d2f.jpg', 'http://127.0.0.1:3306/images/62f262940450392b9e372d31.jpg', 'http://127.0.0.1:3306/images/62f262950450392b9e372d33.jpg', 'http://127.0.0.1:3306/images/62f262960450392b9e372d35.jpg']","['http://127.0.0.1:3306/images/input_image_62f262890450392b9e372d1b.jpg', 'http://127.0.0.1:3306/images/input_image_62f262890450392b9e372d1d.jpg', 'http://127.0.0.1:3306/images/input_image_62f2628a0450392b9e372d1f.jpg', 'http://127.0.0.1:3306/images/input_image_62f2628b0450392b9e372d21.jpg', 'http://127.0.0.1:3306/images/input_image_62f2628b0450392b9e372d23.jpg', 'http://127.0.0.1:3306/images/input_image_62f2628c0450392b9e372d25.jpg', 'http://127.0.0.1:3306/images/input_image_62f2628d0450392b9e372d27.jpg', 'http://127.0.0.1:3306/images/input_image_62f2628d0450392b9e372d29.jpg', 'http://127.0.0.1:3306/images/input_image_62f2628e0450392b9e372d2b.jpg', 'http://127.0.0.1:3306/images/input_image_62f2628f0450392b9e372d2d.jpg', 'http://127.0.0.1:3306/images/input_image_62f262920450392b9e372d2f.jpg', 'http://127.0.0.1:3306/images/input_image_62f262940450392b9e372d31.jpg', 'http://127.0.0.1:3306/images/input_image_62f262950450392b9e372d33.jpg', 'http://127.0.0.1:3306/images/input_image_62f262960450392b9e372d35.jpg']",{'dent': 1},['3'],Rejected,8/9/2022 19:05,scania,62f2540d0450392b9e371e60,,
279,62f262b20450392b9e372d54,"['http://127.0.0.1:3306/images/62f262a50450392b9e372d38.jpg', 'http://127.0.0.1:3306/images/62f262a50450392b9e372d3a.jpg', 'http://127.0.0.1:3306/images/62f262a60450392b9e372d3c.jpg', 'http://127.0.0.1:3306/images/62f262a70450392b9e372d3e.jpg', 'http://127.0.0.1:3306/images/62f262a70450392b9e372d40.jpg', 'http://127.0.0.1:3306/images/62f262a80450392b9e372d42.jpg', 'http://127.0.0.1:3306/images/62f262a90450392b9e372d44.jpg', 'http://127.0.0.1:3306/images/62f262a90450392b9e372d46.jpg', 'http://127.0.0.1:3306/images/62f262aa0450392b9e372d48.jpg', 'http://127.0.0.1:3306/images/62f262ab0450392b9e372d4a.jpg', 'http://127.0.0.1:3306/images/62f262ae0450392b9e372d4c.jpg', 'http://127.0.0.1:3306/images/62f262af0450392b9e372d4e.jpg', 'http://127.0.0.1:3306/images/62f262b10450392b9e372d50.jpg', 'http://127.0.0.1:3306/images/62f262b20450392b9e372d52.jpg']","['http://127.0.0.1:3306/images/input_image_62f262a50450392b9e372d38.jpg', 'http://127.0.0.1:3306/images/input_image_62f262a50450392b9e372d3a.jpg', 'http://127.0.0.1:3306/images/input_image_62f262a60450392b9e372d3c.jpg', 'http://127.0.0.1:3306/images/input_image_62f262a70450392b9e372d3e.jpg', 'http://127.0.0.1:3306/images/input_image_62f262a70450392b9e372d40.jpg', 'http://127.0.0.1:3306/images/input_image_62f262a80450392b9e372d42.jpg', 'http://127.0.0.1:3306/images/input_image_62f262a90450392b9e372d44.jpg', 'http://127.0.0.1:3306/images/input_image_62f262a90450392b9e372d46.jpg', 'http://127.0.0.1:3306/images/input_image_62f262aa0450392b9e372d48.jpg', 'http://127.0.0.1:3306/images/input_image_62f262ab0450392b9e372d4a.jpg', 'http://127.0.0.1:3306/images/input_image_62f262ae0450392b9e372d4c.jpg', 'http://127.0.0.1:3306/images/input_image_62f262af0450392b9e372d4e.jpg', 'http://127.0.0.1:3306/images/input_image_62f262b10450392b9e372d50.jpg', 'http://127.0.0.1:3306/images/input_image_62f262b20450392b9e372d52.jpg']",{'chamfer_absence': 1},['2'],Rejected,8/9/2022 19:05,scania,62f2540d0450392b9e371e60,,
280,62f262ea0450392b9e372d8e,"['http://127.0.0.1:3306/images/62f262dc0450392b9e372d72.jpg', 'http://127.0.0.1:3306/images/62f262dd0450392b9e372d74.jpg', 'http://127.0.0.1:3306/images/62f262de0450392b9e372d76.jpg', 'http://127.0.0.1:3306/images/62f262de0450392b9e372d78.jpg', 'http://127.0.0.1:3306/images/62f262df0450392b9e372d7a.jpg', 'http://127.0.0.1:3306/images/62f262e00450392b9e372d7c.jpg', 'http://127.0.0.1:3306/images/62f262e00450392b9e372d7e.jpg', 'http://127.0.0.1:3306/images/62f262e10450392b9e372d80.jpg', 'http://127.0.0.1:3306/images/62f262e20450392b9e372d82.jpg', 'http://127.0.0.1:3306/images/62f262e20450392b9e372d84.jpg', 'http://127.0.0.1:3306/images/62f262e60450392b9e372d86.jpg', 'http://127.0.0.1:3306/images/62f262e70450392b9e372d88.jpg', 'http://127.0.0.1:3306/images/62f262e80450392b9e372d8a.jpg', 'http://127.0.0.1:3306/images/62f262ea0450392b9e372d8c.jpg']","['http://127.0.0.1:3306/images/input_image_62f262dc0450392b9e372d72.jpg', 'http://127.0.0.1:3306/images/input_image_62f262dd0450392b9e372d74.jpg', 'http://127.0.0.1:3306/images/input_image_62f262de0450392b9e372d76.jpg', 'http://127.0.0.1:3306/images/input_image_62f262de0450392b9e372d78.jpg', 'http://127.0.0.1:3306/images/input_image_62f262df0450392b9e372d7a.jpg', 'http://127.0.0.1:3306/images/input_image_62f262e00450392b9e372d7c.jpg', 'http://127.0.0.1:3306/images/input_image_62f262e00450392b9e372d7e.jpg', 'http://127.0.0.1:3306/images/input_image_62f262e10450392b9e372d80.jpg', 'http://127.0.0.1:3306/images/input_image_62f262e20450392b9e372d82.jpg', 'http://127.0.0.1:3306/images/input_image_62f262e20450392b9e372d84.jpg', 'http://127.0.0.1:3306/images/input_image_62f262e60450392b9e372d86.jpg', 'http://127.0.0.1:3306/images/input_image_62f262e70450392b9e372d88.jpg', 'http://127.0.0.1:3306/images/input_image_62f262e80450392b9e372d8a.jpg', 'http://127.0.0.1:3306/images/input_image_62f262ea0450392b9e372d8c.jpg']",{'dent': 1},['3'],Rejected,8/9/2022 19:06,scania,62f2540d0450392b9e371e60,,
281,62f263050450392b9e372dab,"['http://127.0.0.1:3306/images/62f262f80450392b9e372d8f.jpg', 'http://127.0.0.1:3306/images/62f262f90450392b9e372d91.jpg', 'http://127.0.0.1:3306/images/62f262f90450392b9e372d93.jpg', 'http://127.0.0.1:3306/images/62f262fa0450392b9e372d95.jpg', 'http://127.0.0.1:3306/images/62f262fb0450392b9e372d97.jpg', 'http://127.0.0.1:3306/images/62f262fb0450392b9e372d99.jpg', 'http://127.0.0.1:3306/images/62f262fc0450392b9e372d9b.jpg', 'http://127.0.0.1:3306/images/62f262fd0450392b9e372d9d.jpg', 'http://127.0.0.1:3306/images/62f262fd0450392b9e372d9f.jpg', 'http://127.0.0.1:3306/images/62f262fe0450392b9e372da1.jpg', 'http://127.0.0.1:3306/images/62f263020450392b9e372da3.jpg', 'http://127.0.0.1:3306/images/62f263030450392b9e372da5.jpg', 'http://127.0.0.1:3306/images/62f263040450392b9e372da7.jpg', 'http://127.0.0.1:3306/images/62f263050450392b9e372da9.jpg']","['http://127.0.0.1:3306/images/input_image_62f262f80450392b9e372d8f.jpg', 'http://127.0.0.1:3306/images/input_image_62f262f90450392b9e372d91.jpg', 'http://127.0.0.1:3306/images/input_image_62f262f90450392b9e372d93.jpg', 'http://127.0.0.1:3306/images/input_image_62f262fa0450392b9e372d95.jpg', 'http://127.0.0.1:3306/images/input_image_62f262fb0450392b9e372d97.jpg', 'http://127.0.0.1:3306/images/input_image_62f262fb0450392b9e372d99.jpg', 'http://127.0.0.1:3306/images/input_image_62f262fc0450392b9e372d9b.jpg', 'http://127.0.0.1:3306/images/input_image_62f262fd0450392b9e372d9d.jpg', 'http://127.0.0.1:3306/images/input_image_62f262fd0450392b9e372d9f.jpg', 'http://127.0.0.1:3306/images/input_image_62f262fe0450392b9e372da1.jpg', 'http://127.0.0.1:3306/images/input_image_62f263020450392b9e372da3.jpg', 'http://127.0.0.1:3306/images/input_image_62f263030450392b9e372da5.jpg', 'http://127.0.0.1:3306/images/input_image_62f263040450392b9e372da7.jpg', 'http://127.0.0.1:3306/images/input_image_62f263050450392b9e372da9.jpg']",{'dent': 1},['3'],Rejected,8/9/2022 19:07,scania,62f2540d0450392b9e371e60,,
282,62f263220450392b9e372dc8,"['http://127.0.0.1:3306/images/62f263140450392b9e372dac.jpg', 'http://127.0.0.1:3306/images/62f263150450392b9e372dae.jpg', 'http://127.0.0.1:3306/images/62f263160450392b9e372db0.jpg', 'http://127.0.0.1:3306/images/62f263160450392b9e372db2.jpg', 'http://127.0.0.1:3306/images/62f263170450392b9e372db4.jpg', 'http://127.0.0.1:3306/images/62f263180450392b9e372db6.jpg', 'http://127.0.0.1:3306/images/62f263180450392b9e372db8.jpg', 'http://127.0.0.1:3306/images/62f263190450392b9e372dba.jpg', 'http://127.0.0.1:3306/images/62f2631a0450392b9e372dbc.jpg', 'http://127.0.0.1:3306/images/62f2631a0450392b9e372dbe.jpg', 'http://127.0.0.1:3306/images/62f2631e0450392b9e372dc0.jpg', 'http://127.0.0.1:3306/images/62f2631f0450392b9e372dc2.jpg', 'http://127.0.0.1:3306/images/62f263200450392b9e372dc4.jpg', 'http://127.0.0.1:3306/images/62f263220450392b9e372dc6.jpg']","['http://127.0.0.1:3306/images/input_image_62f263140450392b9e372dac.jpg', 'http://127.0.0.1:3306/images/input_image_62f263150450392b9e372dae.jpg', 'http://127.0.0.1:3306/images/input_image_62f263160450392b9e372db0.jpg', 'http://127.0.0.1:3306/images/input_image_62f263160450392b9e372db2.jpg', 'http://127.0.0.1:3306/images/input_image_62f263170450392b9e372db4.jpg', 'http://127.0.0.1:3306/images/input_image_62f263180450392b9e372db6.jpg', 'http://127.0.0.1:3306/images/input_image_62f263180450392b9e372db8.jpg', 'http://127.0.0.1:3306/images/input_image_62f263190450392b9e372dba.jpg', 'http://127.0.0.1:3306/images/input_image_62f2631a0450392b9e372dbc.jpg', 'http://127.0.0.1:3306/images/input_image_62f2631a0450392b9e372dbe.jpg', 'http://127.0.0.1:3306/images/input_image_62f2631e0450392b9e372dc0.jpg', 'http://127.0.0.1:3306/images/input_image_62f2631f0450392b9e372dc2.jpg', 'http://127.0.0.1:3306/images/input_image_62f263200450392b9e372dc4.jpg', 'http://127.0.0.1:3306/images/input_image_62f263220450392b9e372dc6.jpg']",{'dent': 3},"['3', '8']",Rejected,8/9/2022 19:07,scania,62f2540d0450392b9e371e60,,
