,_id,inference_images,input_images,reasons,defect_list,status,time_stamp,flagged,remark,model_selected,master_object_id
0,6286625e320c60a27012361d,"['http://127.0.0.1:3306/images/6286624b320c60a2701235fb.jpg', 'http://127.0.0.1:3306/images/6286624c320c60a2701235fd.jpg', 'http://127.0.0.1:3306/images/6286624d320c60a2701235ff.jpg', 'http://127.0.0.1:3306/images/6286624f320c60a270123601.jpg', 'http://127.0.0.1:3306/images/62866250320c60a270123603.jpg', 'http://127.0.0.1:3306/images/62866251320c60a270123605.jpg', 'http://127.0.0.1:3306/images/62866252320c60a270123607.jpg', 'http://127.0.0.1:3306/images/62866253320c60a270123609.jpg', 'http://127.0.0.1:3306/images/62866255320c60a27012360b.jpg', 'http://127.0.0.1:3306/images/62866255320c60a27012360d.jpg', 'http://127.0.0.1:3306/images/62866258320c60a27012360f.jpg', 'http://127.0.0.1:3306/images/62866259320c60a270123611.jpg', 'http://127.0.0.1:3306/images/62866259320c60a270123613.jpg', 'http://127.0.0.1:3306/images/62866259320c60a270123615.jpg', 'http://127.0.0.1:3306/images/62866259320c60a270123617.jpg', 'http://127.0.0.1:3306/images/6286625d320c60a270123619.jpg', 'http://127.0.0.1:3306/images/6286625e320c60a27012361b.jpg']","['http://127.0.0.1:3306/images/input_image_6286624b320c60a2701235fb.jpg', 'http://127.0.0.1:3306/images/input_image_6286624c320c60a2701235fd.jpg', 'http://127.0.0.1:3306/images/input_image_6286624d320c60a2701235ff.jpg', 'http://127.0.0.1:3306/images/input_image_6286624f320c60a270123601.jpg', 'http://127.0.0.1:3306/images/input_image_62866250320c60a270123603.jpg', 'http://127.0.0.1:3306/images/input_image_62866251320c60a270123605.jpg', 'http://127.0.0.1:3306/images/input_image_62866252320c60a270123607.jpg', 'http://127.0.0.1:3306/images/input_image_62866253320c60a270123609.jpg', 'http://127.0.0.1:3306/images/input_image_62866255320c60a27012360b.jpg', 'http://127.0.0.1:3306/images/input_image_62866255320c60a27012360d.jpg', 'http://127.0.0.1:3306/images/input_image_62866258320c60a27012360f.jpg', 'http://127.0.0.1:3306/images/input_image_62866259320c60a270123611.jpg', 'http://127.0.0.1:3306/images/input_image_62866259320c60a270123613.jpg', 'http://127.0.0.1:3306/images/input_image_62866259320c60a270123615.jpg', 'http://127.0.0.1:3306/images/input_image_62866259320c60a270123617.jpg', 'http://127.0.0.1:3306/images/input_image_6286625d320c60a270123619.jpg', 'http://127.0.0.1:3306/images/input_image_6286625e320c60a27012361b.jpg']",{},[],Accepted,2022-05-19 20:59:34,True,M15 thread burr,cum40,62866227320c60a2701235fa
1,628662e9320c60a270123648,"['http://127.0.0.1:3306/images/628662d6320c60a27012361e.jpg', 'http://127.0.0.1:3306/images/628662d6320c60a270123620.jpg', 'http://127.0.0.1:3306/images/628662d6320c60a270123622.jpg', 'http://127.0.0.1:3306/images/628662d6320c60a270123624.jpg', 'http://127.0.0.1:3306/images/628662d7320c60a270123626.jpg', 'http://127.0.0.1:3306/images/628662d8320c60a270123628.jpg', 'http://127.0.0.1:3306/images/628662d9320c60a27012362a.jpg', 'http://127.0.0.1:3306/images/628662da320c60a27012362c.jpg', 'http://127.0.0.1:3306/images/628662dc320c60a27012362e.jpg', 'http://127.0.0.1:3306/images/628662dc320c60a270123630.jpg', 'http://127.0.0.1:3306/images/628662de320c60a270123632.jpg', 'http://127.0.0.1:3306/images/628662df320c60a270123634.jpg', 'http://127.0.0.1:3306/images/628662e0320c60a270123636.jpg', 'http://127.0.0.1:3306/images/628662e1320c60a270123638.jpg', 'http://127.0.0.1:3306/images/628662e3320c60a27012363a.jpg', 'http://127.0.0.1:3306/images/628662e4320c60a27012363c.jpg', 'http://127.0.0.1:3306/images/628662e4320c60a27012363e.jpg', 'http://127.0.0.1:3306/images/628662e4320c60a270123640.jpg', 'http://127.0.0.1:3306/images/628662e4320c60a270123642.jpg', 'http://127.0.0.1:3306/images/628662e8320c60a270123644.jpg', 'http://127.0.0.1:3306/images/628662e9320c60a270123646.jpg']","['http://127.0.0.1:3306/images/input_image_628662d6320c60a27012361e.jpg', 'http://127.0.0.1:3306/images/input_image_628662d6320c60a270123620.jpg', 'http://127.0.0.1:3306/images/input_image_628662d6320c60a270123622.jpg', 'http://127.0.0.1:3306/images/input_image_628662d6320c60a270123624.jpg', 'http://127.0.0.1:3306/images/input_image_628662d7320c60a270123626.jpg', 'http://127.0.0.1:3306/images/input_image_628662d8320c60a270123628.jpg', 'http://127.0.0.1:3306/images/input_image_628662d9320c60a27012362a.jpg', 'http://127.0.0.1:3306/images/input_image_628662da320c60a27012362c.jpg', 'http://127.0.0.1:3306/images/input_image_628662dc320c60a27012362e.jpg', 'http://127.0.0.1:3306/images/input_image_628662dc320c60a270123630.jpg', 'http://127.0.0.1:3306/images/input_image_628662de320c60a270123632.jpg', 'http://127.0.0.1:3306/images/input_image_628662df320c60a270123634.jpg', 'http://127.0.0.1:3306/images/input_image_628662e0320c60a270123636.jpg', 'http://127.0.0.1:3306/images/input_image_628662e1320c60a270123638.jpg', 'http://127.0.0.1:3306/images/input_image_628662e3320c60a27012363a.jpg', 'http://127.0.0.1:3306/images/input_image_628662e4320c60a27012363c.jpg', 'http://127.0.0.1:3306/images/input_image_628662e4320c60a27012363e.jpg', 'http://127.0.0.1:3306/images/input_image_628662e4320c60a270123640.jpg', 'http://127.0.0.1:3306/images/input_image_628662e4320c60a270123642.jpg', 'http://127.0.0.1:3306/images/input_image_628662e8320c60a270123644.jpg', 'http://127.0.0.1:3306/images/input_image_628662e9320c60a270123646.jpg']",{},[],Accepted,2022-05-19 21:01:53,True,THREAD BURR,cum40,62866227320c60a2701235fa
2,62866333320c60a270123673,"['http://127.0.0.1:3306/images/62866321320c60a270123649.jpg', 'http://127.0.0.1:3306/images/62866321320c60a27012364b.jpg', 'http://127.0.0.1:3306/images/62866321320c60a27012364d.jpg', 'http://127.0.0.1:3306/images/62866321320c60a27012364f.jpg', 'http://127.0.0.1:3306/images/62866321320c60a270123651.jpg', 'http://127.0.0.1:3306/images/62866323320c60a270123653.jpg', 'http://127.0.0.1:3306/images/62866324320c60a270123655.jpg', 'http://127.0.0.1:3306/images/62866325320c60a270123657.jpg', 'http://127.0.0.1:3306/images/62866326320c60a270123659.jpg', 'http://127.0.0.1:3306/images/62866327320c60a27012365b.jpg', 'http://127.0.0.1:3306/images/62866328320c60a27012365d.jpg', 'http://127.0.0.1:3306/images/62866329320c60a27012365f.jpg', 'http://127.0.0.1:3306/images/6286632b320c60a270123661.jpg', 'http://127.0.0.1:3306/images/6286632b320c60a270123663.jpg', 'http://127.0.0.1:3306/images/6286632e320c60a270123665.jpg', 'http://127.0.0.1:3306/images/6286632f320c60a270123667.jpg', 'http://127.0.0.1:3306/images/6286632f320c60a270123669.jpg', 'http://127.0.0.1:3306/images/6286632f320c60a27012366b.jpg', 'http://127.0.0.1:3306/images/6286632f320c60a27012366d.jpg', 'http://127.0.0.1:3306/images/62866332320c60a27012366f.jpg', 'http://127.0.0.1:3306/images/62866333320c60a270123671.jpg']","['http://127.0.0.1:3306/images/input_image_62866321320c60a270123649.jpg', 'http://127.0.0.1:3306/images/input_image_62866321320c60a27012364b.jpg', 'http://127.0.0.1:3306/images/input_image_62866321320c60a27012364d.jpg', 'http://127.0.0.1:3306/images/input_image_62866321320c60a27012364f.jpg', 'http://127.0.0.1:3306/images/input_image_62866321320c60a270123651.jpg', 'http://127.0.0.1:3306/images/input_image_62866323320c60a270123653.jpg', 'http://127.0.0.1:3306/images/input_image_62866324320c60a270123655.jpg', 'http://127.0.0.1:3306/images/input_image_62866325320c60a270123657.jpg', 'http://127.0.0.1:3306/images/input_image_62866326320c60a270123659.jpg', 'http://127.0.0.1:3306/images/input_image_62866327320c60a27012365b.jpg', 'http://127.0.0.1:3306/images/input_image_62866328320c60a27012365d.jpg', 'http://127.0.0.1:3306/images/input_image_62866329320c60a27012365f.jpg', 'http://127.0.0.1:3306/images/input_image_6286632b320c60a270123661.jpg', 'http://127.0.0.1:3306/images/input_image_6286632b320c60a270123663.jpg', 'http://127.0.0.1:3306/images/input_image_6286632e320c60a270123665.jpg', 'http://127.0.0.1:3306/images/input_image_6286632f320c60a270123667.jpg', 'http://127.0.0.1:3306/images/input_image_6286632f320c60a270123669.jpg', 'http://127.0.0.1:3306/images/input_image_6286632f320c60a27012366b.jpg', 'http://127.0.0.1:3306/images/input_image_6286632f320c60a27012366d.jpg', 'http://127.0.0.1:3306/images/input_image_62866332320c60a27012366f.jpg', 'http://127.0.0.1:3306/images/input_image_62866333320c60a270123671.jpg']",{},[],Accepted,2022-05-19 21:03:07,True,M15 thread burr,cum40,62866227320c60a2701235fa
3,62865ac9320c60a27012351a,"['http://127.0.0.1:3306/images/62865ab4320c60a2701234f0.jpg', 'http://127.0.0.1:3306/images/62865ab4320c60a2701234f2.jpg', 'http://127.0.0.1:3306/images/62865ab4320c60a2701234f4.jpg', 'http://127.0.0.1:3306/images/62865ab4320c60a2701234f6.jpg', 'http://127.0.0.1:3306/images/62865ab5320c60a2701234f8.jpg', 'http://127.0.0.1:3306/images/62865ab7320c60a2701234fa.jpg', 'http://127.0.0.1:3306/images/62865ab8320c60a2701234fc.jpg', 'http://127.0.0.1:3306/images/62865ab9320c60a2701234fe.jpg', 'http://127.0.0.1:3306/images/62865abb320c60a270123500.jpg', 'http://127.0.0.1:3306/images/62865abc320c60a270123502.jpg', 'http://127.0.0.1:3306/images/62865abd320c60a270123504.jpg', 'http://127.0.0.1:3306/images/62865abe320c60a270123506.jpg', 'http://127.0.0.1:3306/images/62865abf320c60a270123508.jpg', 'http://127.0.0.1:3306/images/62865ac0320c60a27012350a.jpg', 'http://127.0.0.1:3306/images/62865ac3320c60a27012350c.jpg', 'http://127.0.0.1:3306/images/62865ac4320c60a27012350e.jpg', 'http://127.0.0.1:3306/images/62865ac4320c60a270123510.jpg', 'http://127.0.0.1:3306/images/62865ac4320c60a270123512.jpg', 'http://127.0.0.1:3306/images/62865ac4320c60a270123514.jpg', 'http://127.0.0.1:3306/images/62865ac8320c60a270123516.jpg', 'http://127.0.0.1:3306/images/62865ac8320c60a270123518.jpg']","['http://127.0.0.1:3306/images/input_image_62865ab4320c60a2701234f0.jpg', 'http://127.0.0.1:3306/images/input_image_62865ab4320c60a2701234f2.jpg', 'http://127.0.0.1:3306/images/input_image_62865ab4320c60a2701234f4.jpg', 'http://127.0.0.1:3306/images/input_image_62865ab4320c60a2701234f6.jpg', 'http://127.0.0.1:3306/images/input_image_62865ab5320c60a2701234f8.jpg', 'http://127.0.0.1:3306/images/input_image_62865ab7320c60a2701234fa.jpg', 'http://127.0.0.1:3306/images/input_image_62865ab8320c60a2701234fc.jpg', 'http://127.0.0.1:3306/images/input_image_62865ab9320c60a2701234fe.jpg', 'http://127.0.0.1:3306/images/input_image_62865abb320c60a270123500.jpg', 'http://127.0.0.1:3306/images/input_image_62865abc320c60a270123502.jpg', 'http://127.0.0.1:3306/images/input_image_62865abd320c60a270123504.jpg', 'http://127.0.0.1:3306/images/input_image_62865abe320c60a270123506.jpg', 'http://127.0.0.1:3306/images/input_image_62865abf320c60a270123508.jpg', 'http://127.0.0.1:3306/images/input_image_62865ac0320c60a27012350a.jpg', 'http://127.0.0.1:3306/images/input_image_62865ac3320c60a27012350c.jpg', 'http://127.0.0.1:3306/images/input_image_62865ac4320c60a27012350e.jpg', 'http://127.0.0.1:3306/images/input_image_62865ac4320c60a270123510.jpg', 'http://127.0.0.1:3306/images/input_image_62865ac4320c60a270123512.jpg', 'http://127.0.0.1:3306/images/input_image_62865ac4320c60a270123514.jpg', 'http://127.0.0.1:3306/images/input_image_62865ac8320c60a270123516.jpg', 'http://127.0.0.1:3306/images/input_image_62865ac8320c60a270123518.jpg']",{'burr': 2},"['7', '12']",Rejected,2022-05-19 20:27:13,True,flagged,cum40,62865aa6320c60a2701234ef
4,62865b9b320c60a270123545,"['http://127.0.0.1:3306/images/62865b87320c60a27012351b.jpg', 'http://127.0.0.1:3306/images/62865b87320c60a27012351d.jpg', 'http://127.0.0.1:3306/images/62865b87320c60a27012351f.jpg', 'http://127.0.0.1:3306/images/62865b87320c60a270123521.jpg', 'http://127.0.0.1:3306/images/62865b88320c60a270123523.jpg', 'http://127.0.0.1:3306/images/62865b89320c60a270123525.jpg', 'http://127.0.0.1:3306/images/62865b8a320c60a270123527.jpg', 'http://127.0.0.1:3306/images/62865b8c320c60a270123529.jpg', 'http://127.0.0.1:3306/images/62865b8d320c60a27012352b.jpg', 'http://127.0.0.1:3306/images/62865b8e320c60a27012352d.jpg', 'http://127.0.0.1:3306/images/62865b8f320c60a27012352f.jpg', 'http://127.0.0.1:3306/images/62865b90320c60a270123531.jpg', 'http://127.0.0.1:3306/images/62865b92320c60a270123533.jpg', 'http://127.0.0.1:3306/images/62865b93320c60a270123535.jpg', 'http://127.0.0.1:3306/images/62865b95320c60a270123537.jpg', 'http://127.0.0.1:3306/images/62865b96320c60a270123539.jpg', 'http://127.0.0.1:3306/images/62865b96320c60a27012353b.jpg', 'http://127.0.0.1:3306/images/62865b96320c60a27012353d.jpg', 'http://127.0.0.1:3306/images/62865b97320c60a27012353f.jpg', 'http://127.0.0.1:3306/images/62865b9a320c60a270123541.jpg', 'http://127.0.0.1:3306/images/62865b9b320c60a270123543.jpg']","['http://127.0.0.1:3306/images/input_image_62865b87320c60a27012351b.jpg', 'http://127.0.0.1:3306/images/input_image_62865b87320c60a27012351d.jpg', 'http://127.0.0.1:3306/images/input_image_62865b87320c60a27012351f.jpg', 'http://127.0.0.1:3306/images/input_image_62865b87320c60a270123521.jpg', 'http://127.0.0.1:3306/images/input_image_62865b88320c60a270123523.jpg', 'http://127.0.0.1:3306/images/input_image_62865b89320c60a270123525.jpg', 'http://127.0.0.1:3306/images/input_image_62865b8a320c60a270123527.jpg', 'http://127.0.0.1:3306/images/input_image_62865b8c320c60a270123529.jpg', 'http://127.0.0.1:3306/images/input_image_62865b8d320c60a27012352b.jpg', 'http://127.0.0.1:3306/images/input_image_62865b8e320c60a27012352d.jpg', 'http://127.0.0.1:3306/images/input_image_62865b8f320c60a27012352f.jpg', 'http://127.0.0.1:3306/images/input_image_62865b90320c60a270123531.jpg', 'http://127.0.0.1:3306/images/input_image_62865b92320c60a270123533.jpg', 'http://127.0.0.1:3306/images/input_image_62865b93320c60a270123535.jpg', 'http://127.0.0.1:3306/images/input_image_62865b95320c60a270123537.jpg', 'http://127.0.0.1:3306/images/input_image_62865b96320c60a270123539.jpg', 'http://127.0.0.1:3306/images/input_image_62865b96320c60a27012353b.jpg', 'http://127.0.0.1:3306/images/input_image_62865b96320c60a27012353d.jpg', 'http://127.0.0.1:3306/images/input_image_62865b97320c60a27012353f.jpg', 'http://127.0.0.1:3306/images/input_image_62865b9a320c60a270123541.jpg', 'http://127.0.0.1:3306/images/input_image_62865b9b320c60a270123543.jpg']",{'burr': 1},['12'],Rejected,2022-05-19 20:30:43,True,flagged,cum40,62865aa6320c60a2701234ef
5,62865ced320c60a270123570,"['http://127.0.0.1:3306/images/62865cda320c60a270123546.jpg', 'http://127.0.0.1:3306/images/62865cda320c60a270123548.jpg', 'http://127.0.0.1:3306/images/62865cda320c60a27012354a.jpg', 'http://127.0.0.1:3306/images/62865cda320c60a27012354c.jpg', 'http://127.0.0.1:3306/images/62865cdb320c60a27012354e.jpg', 'http://127.0.0.1:3306/images/62865cdc320c60a270123550.jpg', 'http://127.0.0.1:3306/images/62865cdd320c60a270123552.jpg', 'http://127.0.0.1:3306/images/62865cde320c60a270123554.jpg', 'http://127.0.0.1:3306/images/62865cdf320c60a270123556.jpg', 'http://127.0.0.1:3306/images/62865ce0320c60a270123558.jpg', 'http://127.0.0.1:3306/images/62865ce1320c60a27012355a.jpg', 'http://127.0.0.1:3306/images/62865ce2320c60a27012355c.jpg', 'http://127.0.0.1:3306/images/62865ce4320c60a27012355e.jpg', 'http://127.0.0.1:3306/images/62865ce5320c60a270123560.jpg', 'http://127.0.0.1:3306/images/62865ce7320c60a270123562.jpg', 'http://127.0.0.1:3306/images/62865ce8320c60a270123564.jpg', 'http://127.0.0.1:3306/images/62865ce8320c60a270123566.jpg', 'http://127.0.0.1:3306/images/62865ce8320c60a270123568.jpg', 'http://127.0.0.1:3306/images/62865ce8320c60a27012356a.jpg', 'http://127.0.0.1:3306/images/62865cec320c60a27012356c.jpg', 'http://127.0.0.1:3306/images/62865cec320c60a27012356e.jpg']","['http://127.0.0.1:3306/images/input_image_62865cda320c60a270123546.jpg', 'http://127.0.0.1:3306/images/input_image_62865cda320c60a270123548.jpg', 'http://127.0.0.1:3306/images/input_image_62865cda320c60a27012354a.jpg', 'http://127.0.0.1:3306/images/input_image_62865cda320c60a27012354c.jpg', 'http://127.0.0.1:3306/images/input_image_62865cdb320c60a27012354e.jpg', 'http://127.0.0.1:3306/images/input_image_62865cdc320c60a270123550.jpg', 'http://127.0.0.1:3306/images/input_image_62865cdd320c60a270123552.jpg', 'http://127.0.0.1:3306/images/input_image_62865cde320c60a270123554.jpg', 'http://127.0.0.1:3306/images/input_image_62865cdf320c60a270123556.jpg', 'http://127.0.0.1:3306/images/input_image_62865ce0320c60a270123558.jpg', 'http://127.0.0.1:3306/images/input_image_62865ce1320c60a27012355a.jpg', 'http://127.0.0.1:3306/images/input_image_62865ce2320c60a27012355c.jpg', 'http://127.0.0.1:3306/images/input_image_62865ce4320c60a27012355e.jpg', 'http://127.0.0.1:3306/images/input_image_62865ce5320c60a270123560.jpg', 'http://127.0.0.1:3306/images/input_image_62865ce7320c60a270123562.jpg', 'http://127.0.0.1:3306/images/input_image_62865ce8320c60a270123564.jpg', 'http://127.0.0.1:3306/images/input_image_62865ce8320c60a270123566.jpg', 'http://127.0.0.1:3306/images/input_image_62865ce8320c60a270123568.jpg', 'http://127.0.0.1:3306/images/input_image_62865ce8320c60a27012356a.jpg', 'http://127.0.0.1:3306/images/input_image_62865cec320c60a27012356c.jpg', 'http://127.0.0.1:3306/images/input_image_62865cec320c60a27012356e.jpg']",{'burr': 1},['12'],Rejected,2022-05-19 20:36:21,True,flagged,cum40,62865aa6320c60a2701234ef
6,62865d30320c60a27012359b,"['http://127.0.0.1:3306/images/62865d1d320c60a270123571.jpg', 'http://127.0.0.1:3306/images/62865d1d320c60a270123573.jpg', 'http://127.0.0.1:3306/images/62865d1d320c60a270123575.jpg', 'http://127.0.0.1:3306/images/62865d1d320c60a270123577.jpg', 'http://127.0.0.1:3306/images/62865d1e320c60a270123579.jpg', 'http://127.0.0.1:3306/images/62865d1f320c60a27012357b.jpg', 'http://127.0.0.1:3306/images/62865d20320c60a27012357d.jpg', 'http://127.0.0.1:3306/images/62865d22320c60a27012357f.jpg', 'http://127.0.0.1:3306/images/62865d23320c60a270123581.jpg', 'http://127.0.0.1:3306/images/62865d24320c60a270123583.jpg', 'http://127.0.0.1:3306/images/62865d25320c60a270123585.jpg', 'http://127.0.0.1:3306/images/62865d26320c60a270123587.jpg', 'http://127.0.0.1:3306/images/62865d27320c60a270123589.jpg', 'http://127.0.0.1:3306/images/62865d28320c60a27012358b.jpg', 'http://127.0.0.1:3306/images/62865d2b320c60a27012358d.jpg', 'http://127.0.0.1:3306/images/62865d2c320c60a27012358f.jpg', 'http://127.0.0.1:3306/images/62865d2c320c60a270123591.jpg', 'http://127.0.0.1:3306/images/62865d2c320c60a270123593.jpg', 'http://127.0.0.1:3306/images/62865d2c320c60a270123595.jpg', 'http://127.0.0.1:3306/images/62865d2f320c60a270123597.jpg', 'http://127.0.0.1:3306/images/62865d30320c60a270123599.jpg']","['http://127.0.0.1:3306/images/input_image_62865d1d320c60a270123571.jpg', 'http://127.0.0.1:3306/images/input_image_62865d1d320c60a270123573.jpg', 'http://127.0.0.1:3306/images/input_image_62865d1d320c60a270123575.jpg', 'http://127.0.0.1:3306/images/input_image_62865d1d320c60a270123577.jpg', 'http://127.0.0.1:3306/images/input_image_62865d1e320c60a270123579.jpg', 'http://127.0.0.1:3306/images/input_image_62865d1f320c60a27012357b.jpg', 'http://127.0.0.1:3306/images/input_image_62865d20320c60a27012357d.jpg', 'http://127.0.0.1:3306/images/input_image_62865d22320c60a27012357f.jpg', 'http://127.0.0.1:3306/images/input_image_62865d23320c60a270123581.jpg', 'http://127.0.0.1:3306/images/input_image_62865d24320c60a270123583.jpg', 'http://127.0.0.1:3306/images/input_image_62865d25320c60a270123585.jpg', 'http://127.0.0.1:3306/images/input_image_62865d26320c60a270123587.jpg', 'http://127.0.0.1:3306/images/input_image_62865d27320c60a270123589.jpg', 'http://127.0.0.1:3306/images/input_image_62865d28320c60a27012358b.jpg', 'http://127.0.0.1:3306/images/input_image_62865d2b320c60a27012358d.jpg', 'http://127.0.0.1:3306/images/input_image_62865d2c320c60a27012358f.jpg', 'http://127.0.0.1:3306/images/input_image_62865d2c320c60a270123591.jpg', 'http://127.0.0.1:3306/images/input_image_62865d2c320c60a270123593.jpg', 'http://127.0.0.1:3306/images/input_image_62865d2c320c60a270123595.jpg', 'http://127.0.0.1:3306/images/input_image_62865d2f320c60a270123597.jpg', 'http://127.0.0.1:3306/images/input_image_62865d30320c60a270123599.jpg']","{'burr_surface': 1, 'burr': 1}","['10', '12']",Rejected,2022-05-19 20:37:28,True,flagged,cum40,62865aa6320c60a2701234ef
7,62865d67320c60a2701235c6,"['http://127.0.0.1:3306/images/62865d54320c60a27012359c.jpg', 'http://127.0.0.1:3306/images/62865d54320c60a27012359e.jpg', 'http://127.0.0.1:3306/images/62865d55320c60a2701235a0.jpg', 'http://127.0.0.1:3306/images/62865d55320c60a2701235a2.jpg', 'http://127.0.0.1:3306/images/62865d55320c60a2701235a4.jpg', 'http://127.0.0.1:3306/images/62865d56320c60a2701235a6.jpg', 'http://127.0.0.1:3306/images/62865d58320c60a2701235a8.jpg', 'http://127.0.0.1:3306/images/62865d59320c60a2701235aa.jpg', 'http://127.0.0.1:3306/images/62865d5a320c60a2701235ac.jpg', 'http://127.0.0.1:3306/images/62865d5b320c60a2701235ae.jpg', 'http://127.0.0.1:3306/images/62865d5c320c60a2701235b0.jpg', 'http://127.0.0.1:3306/images/62865d5d320c60a2701235b2.jpg', 'http://127.0.0.1:3306/images/62865d5e320c60a2701235b4.jpg', 'http://127.0.0.1:3306/images/62865d5f320c60a2701235b6.jpg', 'http://127.0.0.1:3306/images/62865d62320c60a2701235b8.jpg', 'http://127.0.0.1:3306/images/62865d62320c60a2701235ba.jpg', 'http://127.0.0.1:3306/images/62865d62320c60a2701235bc.jpg', 'http://127.0.0.1:3306/images/62865d63320c60a2701235be.jpg', 'http://127.0.0.1:3306/images/62865d63320c60a2701235c0.jpg', 'http://127.0.0.1:3306/images/62865d66320c60a2701235c2.jpg', 'http://127.0.0.1:3306/images/62865d67320c60a2701235c4.jpg']","['http://127.0.0.1:3306/images/input_image_62865d54320c60a27012359c.jpg', 'http://127.0.0.1:3306/images/input_image_62865d54320c60a27012359e.jpg', 'http://127.0.0.1:3306/images/input_image_62865d55320c60a2701235a0.jpg', 'http://127.0.0.1:3306/images/input_image_62865d55320c60a2701235a2.jpg', 'http://127.0.0.1:3306/images/input_image_62865d55320c60a2701235a4.jpg', 'http://127.0.0.1:3306/images/input_image_62865d56320c60a2701235a6.jpg', 'http://127.0.0.1:3306/images/input_image_62865d58320c60a2701235a8.jpg', 'http://127.0.0.1:3306/images/input_image_62865d59320c60a2701235aa.jpg', 'http://127.0.0.1:3306/images/input_image_62865d5a320c60a2701235ac.jpg', 'http://127.0.0.1:3306/images/input_image_62865d5b320c60a2701235ae.jpg', 'http://127.0.0.1:3306/images/input_image_62865d5c320c60a2701235b0.jpg', 'http://127.0.0.1:3306/images/input_image_62865d5d320c60a2701235b2.jpg', 'http://127.0.0.1:3306/images/input_image_62865d5e320c60a2701235b4.jpg', 'http://127.0.0.1:3306/images/input_image_62865d5f320c60a2701235b6.jpg', 'http://127.0.0.1:3306/images/input_image_62865d62320c60a2701235b8.jpg', 'http://127.0.0.1:3306/images/input_image_62865d62320c60a2701235ba.jpg', 'http://127.0.0.1:3306/images/input_image_62865d62320c60a2701235bc.jpg', 'http://127.0.0.1:3306/images/input_image_62865d63320c60a2701235be.jpg', 'http://127.0.0.1:3306/images/input_image_62865d63320c60a2701235c0.jpg', 'http://127.0.0.1:3306/images/input_image_62865d66320c60a2701235c2.jpg', 'http://127.0.0.1:3306/images/input_image_62865d67320c60a2701235c4.jpg']","{'burr_surface': 1, 'burr': 1}","['10', '12']",Rejected,2022-05-19 20:38:23,True,flaged,cum40,62865aa6320c60a2701234ef
