inference_images,inspection_time,status,reason,selected_model
['localhost:3306/62a5deb7f17161d6774cfbfb.jpg'],2022-06-12 18:10:23.730012,Rejected,"['yellowClip_Presence', 'yellowClip_Presence']",MR192
